4.661186148400000093e+04 -3.681150561352378645e+02 3.325421309507380352e-01
4.661298404799999844e+04 -3.679622767714173506e+02 3.194561572174920983e-01
4.662799174199999834e+04 -3.663135534930445942e+02 1.728829145955602109e-01
4.669581715599999734e+04 -3.663772432419226561e+02 4.418492362278774593e-02
4.669689895100000285e+04 -3.664202538973834749e+02 4.310914869175232200e-02
4.672567268699999840e+04 -3.671896716655823525e+02 6.143692453840878670e-02
4.677164555100000143e+04 -3.663384918069280616e+02 4.668017835551289962e-02
4.677562550999999803e+04 -3.661898414191521169e+02 4.064216975799270909e-02
4.686231216699999641e+04 -3.646381705889370437e+02 6.705592919401004437e-02
4.694926913800000330e+04 -3.639332559483397063e+02 2.304100689659728529e-01
4.695319436100000166e+04 -3.639689804272854303e+02 2.204257112796562112e-01
4.715448471799999970e+04 -3.639116521649375500e+02 2.083727668083796836e-01
4.716054355699999724e+04 -3.640757187222600919e+02 2.072401260921118149e-01
4.730428289599999698e+04 -3.645959095274100150e+02 9.020292698400562970e-02
4.736493244899999991e+04 -3.638263843369262531e+02 3.424980496821002085e-02
4.736801322000000073e+04 -3.639088379566870799e+02 3.052058607959715411e-02
4.737296423099999811e+04 -3.640505627468324406e+02 2.681498489529403340e-02
4.737586328700000013e+04 -3.641369486529825963e+02 2.622567125292662310e-02
4.738095482600000105e+04 -3.642908974310569761e+02 2.782675267239205150e-02
4.738179172300000209e+04 -3.643161683908808186e+02 2.834063293594393448e-02
4.739000606200000038e+04 -3.645569708390173105e+02 3.512857443257083601e-02
4.747650967400000081e+04 -3.653200774724954272e+02 2.393496760182010213e-02
4.747877034499999718e+04 -3.653454175074751902e+02 2.452281058096964644e-02
4.747970576299999811e+04 -3.653568349064831864e+02 2.479846551665075907e-02
4.748164428300000145e+04 -3.653822464923353550e+02 2.541536021808943682e-02
4.750969563400000334e+04 -3.659817017172539408e+02 3.244651126307004224e-02
4.755623564900000201e+04 -3.668965610617302104e+02 2.223281915268777303e-02
4.758036616900000081e+04 -3.667046425169730810e+02 2.098558178608128655e-02
4.758348429800000304e+04 -3.666459862740865105e+02 2.127161709054722905e-02
4.760521359600000142e+04 -3.661421146922086223e+02 2.327453325685309438e-02
4.761923265199999878e+04 -3.658467982070641824e+02 2.308841771187826117e-02
4.762441916499999934e+04 -3.657673693062425286e+02 2.261819061878913781e-02
4.763023618400000123e+04 -3.657048932079454744e+02 2.188538669672164885e-02
4.765615523899999971e+04 -3.658317016217777109e+02 1.894232428161058204e-02
4.767592104200000176e+04 -3.663145746811646291e+02 2.078596071247398869e-02
4.768299124899999879e+04 -3.665246029755119253e+02 2.182728138303535390e-02
4.773207211400000233e+04 -3.672043076979443867e+02 1.955191109373573266e-02
4.773906739899999957e+04 -3.670831429034577695e+02 1.968973929195745945e-02
4.774788432399999874e+04 -3.668463370708628872e+02 2.081794678850999031e-02
4.774997655300000042e+04 -3.667776289082420931e+02 2.119171761539575052e-02
4.775871007200000167e+04 -3.664470461555737302e+02 2.283778041835823544e-02
4.780057885399999941e+04 -3.645421908229693599e+02 2.100213608568118895e-02
4.780757552900000155e+04 -3.642895390532283955e+02 2.030814535323479872e-02
4.788261481199999980e+04 -3.642642847740514185e+02 2.070341891622430250e-02
4.789837585699999909e+04 -3.645797541483531177e+02 1.731267818989649931e-02
4.790259399899999698e+04 -3.646613970295792342e+02 1.775384507115227231e-02
4.790461274899999989e+04 -3.646996623134065203e+02 1.815875889622038317e-02
4.791160016000000178e+04 -3.648274106707950750e+02 2.021029651033147759e-02
4.796345713300000352e+04 -3.655740652350977484e+02 2.179254416543066966e-02
4.798904850699999952e+04 -3.658814613628360917e+02 1.735696930427005694e-02
4.799437970399999904e+04 -3.659390456300752135e+02 1.767571915899716559e-02
4.799608621799999673e+04 -3.659566608034329533e+02 1.783421081031008604e-02
4.800036095300000306e+04 -3.659987220334487006e+02 1.829234744689388695e-02
4.800533993400000327e+04 -3.660434097130873283e+02 1.884256350946622929e-02
4.800936117699999886e+04 -3.660755653899620370e+02 1.922825640001755293e-02
4.802028178699999989e+04 -3.661416065872743957e+02 1.974981402530634478e-02
4.802427185099999770e+04 -3.661569086755862372e+02 1.973120687470610729e-02
4.803331848799999716e+04 -3.661721584364744899e+02 1.940001048328782174e-02
4.804094095799999923e+04 -3.661632638083455049e+02 1.902824987722481417e-02
4.805916588600000250e+04 -3.660658554383236947e+02 1.889232891306759712e-02
4.810375351300000330e+04 -3.656415810719079786e+02 1.806628832855803474e-02
4.811009677099999681e+04 -3.656028348853355965e+02 1.764877974815276529e-02
4.812398847699999897e+04 -3.655681301861228576e+02 1.744464977955311608e-02
4.813580206200000248e+04 -3.655996437222965483e+02 1.802260895952198863e-02
4.814199160700000357e+04 -3.656383565124666575e+02 1.839402711859965817e-02
4.814788469800000166e+04 -3.656879732191279118e+02 1.867276139363731671e-02
4.816857479600000079e+04 -3.659302675631067814e+02 1.866589973559825560e-02
4.817087883000000147e+04 -3.659603934644812284e+02 1.860720422877938304e-02
4.817690863700000045e+04 -3.660384125619793849e+02 1.848191580344166543e-02
4.817987774199999694e+04 -3.660755501154887952e+02 1.845391827125179851e-02
4.821775023499999952e+04 -3.662912806729226531e+02 2.008646603084881382e-02
4.821978988699999900e+04 -3.662826167224234837e+02 2.011116231971384755e-02
4.826641128600000229e+04 -3.655115986461933062e+02 1.924017397696033832e-02
4.827064092499999970e+04 -3.654089103872909163e+02 1.965995161015578543e-02
4.832918629399999918e+04 -3.644155340514299724e+02 1.843269416596751351e-02
4.833130840500000340e+04 -3.644051004065377128e+02 1.820691503490965910e-02
4.833312346100000286e+04 -3.643975827050806515e+02 1.804394670424779024e-02
4.835611054999999760e+04 -3.643942636812586215e+02 1.882617543152883752e-02
4.836037571000000025e+04 -3.644074967330094523e+02 1.934590234649980964e-02
4.840306537499999831e+04 -3.646407781748456500e+02 1.911981290619899423e-02
4.840421216899999854e+04 -3.646494274309408183e+02 1.897553872363603317e-02
4.841820318499999848e+04 -3.647743013564443118e+02 1.751841905680667430e-02
4.844810531600000104e+04 -3.652221776750632785e+02 1.844097022412808859e-02
4.845512452800000028e+04 -3.653686787939498117e+02 1.887581644188516400e-02
4.847011241799999698e+04 -3.657192333846918473e+02 1.909696334976140886e-02
4.848102802099999826e+04 -3.659857144729137985e+02 1.870395190029595575e-02
4.848201731999999902e+04 -3.660094197504424756e+02 1.865785162106789116e-02
4.851084291500000108e+04 -3.665546716549486632e+02 1.826433496898361222e-02
4.851393253600000025e+04 -3.665870025682260120e+02 1.837943276158275283e-02
4.851695525099999941e+04 -3.666122929338369545e+02 1.850661792058156188e-02
4.852196679900000163e+04 -3.666398830835069020e+02 1.872756453092524684e-02
4.853290408600000228e+04 -3.666366393959561378e+02 1.911882242929735520e-02
4.854390614300000016e+04 -3.665500937047411298e+02 1.928698638543513422e-02
4.857975075900000229e+04 -3.659537743147502056e+02 2.127844858220521648e-02
4.858576746100000310e+04 -3.658600424605634203e+02 2.195297473237671493e-02
