5.511980825899999763e+04 3.044125592171157413e-01
5.513084152200000244e+04 1.450482572950808069e-01
5.513553815100000065e+04 -1.458112236940964701e+00
5.515056344199999876e+04 -1.457543803777249458e+00
5.516971024999999645e+04 -2.770847522275859287e+00
5.516971607799999765e+04 -2.710233919222964083e+00
5.517468623700000171e+04 -3.334997406958090771e+00
5.518047075999999652e+04 -2.896968381280608629e+00
5.518458212600000115e+04 -2.769872879419868372e+00
5.518836619600000267e+04 -3.367044874824676182e+00
5.519335979999999836e+04 -3.318175209960005478e+00
5.520239700499999890e+04 -2.579848596795637494e+00
5.520648929900000076e+04 -2.953112117951069315e+00
5.521643125200000213e+04 -2.962945614898071067e+00
5.522043256799999654e+04 -2.668328150932935738e+00
5.522451590299999953e+04 -3.198035063499866659e+00
5.523029233899999963e+04 -3.459523526707950491e+00
5.523445806199999788e+04 -2.930888118713588675e+00
5.524042785400000139e+04 -3.162993079072696556e+00
5.524533827800000290e+04 -3.266450981761493733e+00
5.524944577500000014e+04 -3.276079245282838226e+00
5.525435128899999836e+04 -2.757298899218961541e+00
5.525938943100000324e+04 -3.169957854612936554e+00
5.526841400900000008e+04 2.183683887875740304e+00
5.529031930100000318e+04 -3.393009379767121914e+00
5.529429019500000140e+04 -2.834024950453241765e+00
5.530329415400000289e+04 2.381583687620844270e+00
5.531525474499999837e+04 2.022704941913846977e+00
5.532008571099999972e+04 2.724924487980913579e+00
5.532518960900000093e+04 2.618726961595521541e+00
5.533124695300000167e+04 3.286607035369641938e+00
5.533495328699999664e+04 4.051832054618789591e+00
5.536010474899999826e+04 4.185571491634838104e+00
5.536902017899999919e+04 2.795679461932401910e+00
5.537807882899999822e+04 1.125923135345886728e+00
5.538494960900000297e+04 2.325132838400837176e+00
5.538902192900000227e+04 -4.933970720320313696e-01
5.539585648599999695e+04 1.326700198224343430e-01
5.540303433599999698e+04 -5.510258260225384119e-02
5.542202622400000109e+04 8.204435360023947243e-01
5.542797281900000235e+04 -1.454534222236632424e+00
5.543490834599999653e+04 -8.231604090427833142e-01
5.544273041599999851e+04 4.111551951836835972e-01
5.544273632099999668e+04 -5.079080386607625064e-01
5.545190715400000045e+04 6.567168859170979811e-01
5.546890361100000155e+04 -3.108716778386131807e+00
5.547686097500000324e+04 -2.954028457644905625e+00
5.548582067999999708e+04 -2.915562058865443618e+00
5.548583093699999881e+04 -3.112371532136038788e+00
5.549379653200000030e+04 -3.287780946442979690e+00
5.553268497000000207e+04 4.062511618272043101e+00
5.553956339699999808e+04 2.369090208813255938e+00
5.554751479500000278e+04 5.530144893407109130e+00
5.555057777000000351e+04 3.660535192755389744e+00
5.555637888099999691e+04 3.074164476722083261e+00
5.556929928099999961e+04 2.341912604242904372e+00
5.558050567099999898e+04 1.350548522601249024e+00
5.558957306200000312e+04 -8.106871930284108574e-01
5.559550741900000139e+04 -1.351410174887162974e+00
5.560354962800000067e+04 -2.884610293924597446e+00
5.561240394299999753e+04 -3.010041892217516946e+00
5.561940319299999828e+04 -1.254606340310487900e+00
5.563646063400000276e+04 -2.433522756904870299e+00
5.564513105799999903e+04 -2.757966830110227363e+00
5.565311043100000097e+04 -2.804456398997217104e+00
5.566230017100000259e+04 -2.835937637270046885e+00
5.566933044399999926e+04 -2.639186900522691115e+00
5.567718181200000254e+04 -2.767802448854998154e+00
5.568825183500000276e+04 -3.597533368038785095e+00
5.569524596200000087e+04 -2.553864179671499368e+00
5.570918670099999872e+04 -2.911235142582405011e+00
5.571914366200000222e+04 -2.827347980121091897e+00
5.573093762399999832e+04 -3.581509436632474230e+00
5.573887697099999787e+04 -3.345823218793226417e+00
5.574701986000000034e+04 -2.465604755873349152e+00
5.575400210199999856e+04 -2.202407643044491437e+00
5.577375463899999886e+04 2.699144964346453790e+00
5.578203520099999878e+04 2.604124285832042140e+00
5.579400022500000341e+04 2.505626082944291788e+00
5.580288400800000090e+04 2.791653352881861672e+00
5.580868690899999638e+04 2.720329509956618264e+00
5.582892546600000060e+04 1.619963355753087031e+00
5.584072182800000155e+04 1.332612016111753617e+00
5.584179261499999848e+04 1.417699546014760781e+00
5.584979967100000067e+04 1.173462929161591450e+00
5.584980857300000207e+04 5.942986687941989032e-01
5.586280339600000298e+04 -5.194093347735980748e-01
5.587672714299999643e+04 -1.597911710452338818e+00
5.588959705699999904e+04 -2.394744484805449714e-01
5.588960602199999994e+04 -4.261353581780575883e-01
5.589862789699999848e+04 1.625715715940150297e-01
5.591255879899999854e+04 1.120022433335049028e+00
5.592341508299999987e+04 -2.575497518236427030e+00
5.594141134700000111e+04 1.993713506373348210e+00
5.596149480200000107e+04 1.887847766055090748e+00
5.596848563599999761e+04 2.778180921436660178e+00
5.597628519399999641e+04 2.900532998265784368e+00
5.598742886200000066e+04 2.820439585387569448e+00
5.600339008099999774e+04 2.791975796440517854e+00
5.601040166199999658e+04 2.218042809698937745e+00
5.601807279700000072e+04 1.822705800939060206e+00
5.603025238800000079e+04 -7.005858133605306071e-01
5.603719253800000297e+04 -1.522222841499444534e+00
5.605019595100000151e+04 -2.354305547065859816e+00
5.606319228499999736e+04 -3.067637234926084311e+00
5.606323183799999970e+04 -3.174135397477030551e+00
5.607615541200000007e+04 -3.019208328666594721e+00
5.608601900400000159e+04 -2.803161990600878450e+00
5.610114205799999763e+04 -3.033036429285159485e+00
5.611107632300000114e+04 -9.432543423296790852e-01
5.611110516800000187e+04 -2.027459367677461266e+00
5.612801358099999925e+04 -3.291691021356522917e+00
5.612803454999999667e+04 -3.254167175390009437e+00
5.614000307199999952e+04 -3.075084525543181346e+00
5.615491512299999886e+04 -3.201210452536948914e+00
5.615492039800000202e+04 -3.285319117397109689e+00
5.615494935100000293e+04 -2.821935117975784557e+00
5.617394995200000267e+04 -3.118762458138824023e+00
5.618484264100000291e+04 -2.936612323791393475e+00
5.624775820699999895e+04 2.669305657169135149e+00
5.625965774100000272e+04 2.674862293341355723e+00
5.631054226499999641e+04 -3.731523194613960648e+00
5.633051446800000122e+04 -2.721362147269211107e+00
5.635240632999999798e+04 4.481074327564897319e-01
5.636639573899999959e+04 -3.357501036911297643e+00
5.637816065600000002e+04 2.624245684942494439e+00
5.639022499399999651e+04 4.393318776367418632e-01
5.640519443799999863e+04 2.785911194115112899e+00
5.642023879899999883e+04 3.013931147334618643e+00
5.642025571399999899e+04 2.951048980540310840e+00
5.644319386200000008e+04 2.700746671132390198e+00
5.646812404499999684e+04 7.219816619878043351e-01
5.648300434200000018e+04 -1.656035369750955111e+00
5.649206177600000228e+04 -2.203861228803936978e+00
5.649997412400000030e+04 -1.849969295820234283e+00
5.649999827999999980e+04 -2.771789088717917959e+00
5.650890645799999766e+04 -1.518501986365413448e+00
5.651779142300000240e+04 -2.961415499265152018e+00
5.652793854599999759e+04 -2.881791589893000882e+00
5.653692581200000132e+04 -2.904957560286057117e+00
5.656090397700000176e+04 -2.973188744211982204e+00
5.657186905200000183e+04 -2.231651804279636941e+00
5.660078857299999800e+04 -2.994950304623202442e+00
5.662766225400000258e+04 -5.436760961250601376e+00
5.663367911399999866e+04 -2.964254638331764280e+00
5.666343071100000088e+04 2.872522439523371052e+00
5.667949769299999753e+04 2.844475271349306666e+00
5.670024977400000353e+04 2.959307625372706863e+00
5.671620575300000201e+04 2.247491479900398659e+00
5.674133759599999757e+04 -6.694400223995095045e-01
5.675332813799999713e+04 -1.301394869707628521e+00
5.675332967300000018e+04 1.009978251226098411e+00
5.675333498500000132e+04 -1.813577429925718798e+00
5.676926999999999680e+04 -2.847058053116600096e+00
5.678230184900000313e+04 6.935962971718167003e-01
5.681218031699999847e+04 -1.339405010227979087e+00
5.682716306900000200e+04 3.749541722320191839e-02
5.685699566800000321e+04 4.134935244337635929e+00
5.686400777099999686e+04 3.501167873825038246e+00
5.686699941699999908e+04 7.683982341297372898e+00
5.686896098199999687e+04 3.624564941443316979e+00
5.686899241199999960e+04 4.451052462307582225e+00
5.686995872499999678e+04 2.102901226106704602e+00
5.686997422999999981e+04 2.914189848546218542e+00
5.688196698699999979e+04 2.699840304001174474e+00
5.689876762199999939e+04 1.857072347549824531e+00
5.690882906199999707e+04 5.543546024819676621e-01
5.691783968900000036e+04 -1.827918396440564308e-01
5.692789137499999924e+04 -1.295170025671579017e+00
5.693585557200000039e+04 -2.745644489875307848e+00
5.695479686100000254e+04 -2.670136663334765625e+00
5.696951831400000083e+04 -2.406309835770440220e+00
5.697970292299999710e+04 -2.726176891751387998e+00
5.698872976300000300e+04 -2.751192501230187659e+00
5.699773155599999882e+04 -2.993636022600280278e+00
5.701164218999999866e+04 -3.076755224082005302e+00
5.702939201499999763e+04 -2.862730184066687666e+00
5.704056204299999808e+04 -3.081623614991637616e+00
5.705751003800000035e+04 -2.872519405627798506e+00
5.707028418399999646e+04 -1.592467833528051324e+00
5.710238578899999993e+04 2.622267082811545080e+00
5.712224417900000117e+04 2.994981971893013739e+00
5.713920393399999739e+04 2.817487494584518082e+00
5.715519085900000209e+04 1.952436207581775607e+00
5.715519935899999837e+04 2.138672860397071052e+00
5.716923293199999898e+04 3.342145041899143298e-01
5.719212183899999945e+04 -2.900787752147617748e-01
5.719213261500000226e+04 -4.759812908862547376e-01
5.721003241400000115e+04 -2.862418856479993501e+00
5.722706095300000015e+04 -9.250971991866784316e-01
5.724893804899999668e+04 -2.395664245497401978e+00
5.726497591700000339e+04 2.685758205920529829e+00
5.727665121099999669e+04 -2.039310860787981738e+00
