5.485037013699999807e+04 9.685546999999999213e-03 1.557343000000000041e-04
5.485537629000000015e+04 9.490234000000000170e-03 1.507210999999999892e-04
5.486124072699999670e+04 9.596191000000000443e-03 2.965380999999999790e-04
5.486636845999999787e+04 9.322754000000000804e-03 1.742849000000000091e-04
5.487154985499999748e+04 9.648926000000000378e-03 2.199678000000000050e-04
5.487626817100000335e+04 9.506835999999999412e-03 1.887831999999999987e-04
5.488229334499999823e+04 9.730469000000000271e-03 1.990435999999999996e-04
5.490517482700000255e+04 1.050146000000000066e-02 3.273943999999999769e-04
5.491108645599999727e+04 1.026611000000000017e-02 9.043796999999999904e-04
5.492337129699999787e+04 1.259619000000000016e-02 7.159421000000000448e-04
5.492821446899999864e+04 1.184863000000000062e-02 4.824412000000000253e-04
5.493326423500000237e+04 1.185596000000000046e-02 4.348819999999999878e-04
5.493825873799999681e+04 1.400195000000000085e-02 5.669464999999999835e-04
5.494415000200000213e+04 1.183593999999999966e-02 9.682995000000000014e-04
5.495396921100000327e+04 1.473827999999999944e-02 1.909216000000000038e-03
5.495812904800000251e+04 9.848145000000000857e-03 7.665042999999999856e-04
5.496230069399999775e+04 1.923729999999999885e-02 1.671055000000000066e-03
5.497220006100000319e+04 1.088085999999999914e-02 2.614030999999999842e-04
5.497616168900000048e+04 1.064258000000000044e-02 5.537305999999999869e-04
5.497996383300000161e+04 1.963232000000000171e-02 1.371845999999999916e-03
5.498504884100000345e+04 1.063476999999999999e-02 4.214714999999999846e-04
5.503304832100000203e+04 1.004540999999999941e-02 3.772444000000000231e-04
5.503674999799999932e+04 1.358545000000000065e-02 1.256303000000000064e-03
5.504895648100000108e+04 9.068847999999999146e-03 1.272257000000000108e-04
5.505397992099999828e+04 9.547362999999999683e-03 1.248177999999999961e-04
5.505779861199999868e+04 8.905761999999999359e-03 1.407896999999999914e-04
5.506195532300000195e+04 9.210449000000000760e-03 1.204963999999999937e-04
5.506776180700000259e+04 8.993163999999999672e-03 1.284772000000000106e-04
5.507299467600000207e+04 9.026367000000000418e-03 1.404176000000000089e-04
5.507300028800000291e+04 8.763672000000000128e-03 3.911925000000000124e-04
5.507799554299999727e+04 8.523925999999999378e-03 1.651431000000000079e-04
5.508387546200000361e+04 8.587891000000000274e-03 1.208125999999999959e-04
5.508889710599999671e+04 9.042968999999999660e-03 1.362753000000000130e-04
5.509260775299999659e+04 9.171874999999999473e-03 3.992377999999999877e-04
5.509589762599999813e+04 8.841309000000000320e-03 1.302108999999999970e-04
5.509978518600000098e+04 9.110352000000000380e-03 1.135367000000000001e-04
5.510578217600000062e+04 1.003418000000000018e-02 2.103863999999999886e-04
5.510985931800000253e+04 1.000536999999999954e-02 2.044701000000000060e-04
5.511981359900000098e+04 1.129003999999999945e-02 4.055943000000000005e-04
5.513084698799999751e+04 1.104149999999999923e-02 5.816877999999999502e-04
5.513554467699999805e+04 1.590770999999999852e-02 9.219338000000000533e-04
5.515057002500000090e+04 1.343895999999999979e-02 4.896482999999999652e-04
5.516370370299999922e+04 1.721483999999999862e-02 1.567136999999999914e-03
5.516971417400000064e+04 1.892040999999999862e-02 1.241860999999999920e-03
5.516971845900000335e+04 1.822558999999999985e-02 1.580851999999999995e-03
5.517469161000000167e+04 2.023242000000000096e-02 1.336291999999999992e-03
5.518047609999999986e+04 1.854199000000000125e-02 1.223649000000000047e-03
5.518458755999999994e+04 1.852782999999999861e-02 1.448761999999999923e-03
5.518837210800000321e+04 1.945946999999999955e-02 1.479024000000000007e-03
5.519336620399999811e+04 2.250976999999999839e-02 2.232379000000000047e-03
5.520240225600000122e+04 1.626806999999999906e-02 1.479367000000000095e-03
5.520649490599999990e+04 1.949756000000000059e-02 1.581430999999999896e-03
5.521031979100000171e+04 1.776708999999999927e-02 1.359952999999999900e-03
5.521643842500000028e+04 1.800049000000000093e-02 1.499586999999999925e-03
5.522043877500000235e+04 1.742285000000000014e-02 1.491549000000000000e-03
5.522452222299999994e+04 1.971289000000000027e-02 1.432448999999999919e-03
5.523029843899999833e+04 2.166797000000000167e-02 1.091360999999999894e-03
5.523446458300000086e+04 1.948975000000000013e-02 1.390278000000000000e-03
5.524043431799999962e+04 1.902685999999999961e-02 1.059842999999999983e-03
5.524534404000000359e+04 2.098389000000000157e-02 1.182604999999999984e-03
5.524945138600000064e+04 1.997217000000000089e-02 1.395081999999999963e-03
5.525435735099999874e+04 1.820263999999999910e-02 1.144230999999999894e-03
5.525939554399999906e+04 2.034472999999999837e-02 1.058167999999999956e-03
5.526842054400000052e+04 9.913573999999999650e-03 1.561772000000000063e-04
5.529032471100000112e+04 2.064208999999999836e-02 1.117406999999999949e-03
5.529429641200000333e+04 1.849268000000000092e-02 1.255631000000000108e-03
5.530330086699999811e+04 9.764648000000000772e-03 1.477425000000000038e-04
5.531525989300000219e+04 9.076660000000000283e-03 3.206088000000000058e-04
5.532009207299999980e+04 9.159667999999999283e-03 4.291152999999999808e-04
5.532519618199999968e+04 9.373535000000000547e-03 1.383586000000000071e-04
5.533125306599999749e+04 9.058593999999999674e-03 1.277538999999999899e-04
5.533495943300000363e+04 8.480957000000000773e-03 2.656822999999999889e-04
5.536011093799999799e+04 8.947754000000000471e-03 1.958704999999999875e-04
5.536902662099999725e+04 9.112792999999999241e-03 2.747900000000000169e-04
5.537808507000000100e+04 1.047655999999999935e-02 4.696815999999999925e-04
5.538495601799999713e+04 1.021239999999999995e-02 3.086373999999999802e-04
5.538902812299999641e+04 1.219336000000000031e-02 6.457052999999999925e-04
5.539586296199999924e+04 1.170410000000000027e-02 6.303355000000000503e-04
5.540304062400000112e+04 1.125342000000000009e-02 5.730312999999999900e-04
5.540982135500000004e+04 1.380713000000000079e-02 1.040480000000000094e-03
5.541482395800000086e+04 1.590967000000000076e-02 1.700529000000000103e-03
5.542203159800000140e+04 1.071533000000000034e-02 5.639287000000000206e-04
5.542797818299999926e+04 1.352831999999999993e-02 1.299053000000000100e-03
5.543491412300000229e+04 1.222118999999999983e-02 1.112714000000000108e-03
5.544272557300000335e+04 1.135106999999999956e-02 7.005250000000000192e-04
5.544274259100000199e+04 1.078711000000000080e-02 6.587630000000000352e-04
5.545191365799999767e+04 1.089844000000000056e-02 4.087658999999999889e-04
5.546890960400000040e+04 2.086278999999999911e-02 1.047252000000000035e-03
5.547686724500000128e+04 1.721972999999999906e-02 1.179333000000000074e-03
5.548582638800000132e+04 1.899999999999999953e-02 9.665553000000000122e-04
5.548583200300000317e+04 1.893212999999999840e-02 2.503076999999999819e-03
5.549380283500000223e+04 2.025000000000000064e-02 1.286025000000000102e-03
5.551873784799999703e+04 1.050194999999999948e-02 8.506485000000000261e-04
5.552655775300000096e+04 1.032177999999999915e-02 1.521517999999999916e-03
5.552960578900000110e+04 9.915527000000000368e-03 8.161918999999999468e-04
5.553176643599999807e+04 1.017626999999999941e-02 4.240245000000000125e-04
5.553269432999999844e+04 6.649414000000000192e-03 8.859004999999999658e-04
5.553957308899999771e+04 1.042676000000000019e-02 8.845812999999999463e-04
5.554752540600000066e+04 7.523926000000000225e-03 5.633520000000000368e-04
5.555058831099999952e+04 1.047851999999999985e-02 8.562361999999999794e-04
5.555159131999999954e+04 7.529784999999999777e-03 6.901989000000000301e-04
5.555638518399999884e+04 8.796386999999999262e-03 1.486039000000000088e-04
5.556930543900000339e+04 9.479980000000000698e-03 2.594523999999999962e-04
5.558051157499999681e+04 1.041943000000000036e-02 2.290150000000000020e-04
5.558957922300000064e+04 1.241454999999999989e-02 4.577847999999999813e-04
5.559551359899999807e+04 1.342432000000000000e-02 5.561484999999999693e-04
5.560355590200000006e+04 1.791991999999999891e-02 1.166984000000000033e-03
5.561241030100000353e+04 1.813671999999999854e-02 1.114437999999999930e-03
5.561940931699999783e+04 1.285302999999999966e-02 5.345642999999999532e-04
5.563646695500000351e+04 1.718213000000000032e-02 1.219943999999999933e-03
5.564513616999999795e+04 1.495556999999999963e-02 2.329889999999999826e-03
5.565311354099999880e+04 1.663573999999999956e-02 1.755330000000000041e-03
5.566230578899999819e+04 1.838965000000000044e-02 1.450363000000000086e-03
5.566933657300000050e+04 1.816357000000000041e-02 1.196215000000000039e-03
5.567718802100000175e+04 1.913085999999999953e-02 1.438002999999999981e-03
5.568825781399999687e+04 2.145019999999999913e-02 1.472014999999999912e-03
5.569525179599999683e+04 1.685448999999999975e-02 1.271956000000000085e-03
5.570919305500000337e+04 1.864160000000000122e-02 1.438323999999999939e-03
5.571914976800000295e+04 1.858057000000000111e-02 1.219135000000000097e-03
5.573094305500000337e+04 2.168358999999999912e-02 1.256371999999999958e-03
5.573888124899999821e+04 2.084862999999999994e-02 1.314774000000000108e-03
5.574702361299999757e+04 1.623047000000000031e-02 1.616082999999999929e-03
5.575400752400000056e+04 1.593456999999999860e-02 1.454206999999999896e-03
5.577376047400000243e+04 9.226074000000000774e-03 1.790313000000000082e-04
5.578204056699999637e+04 9.109862999999999295e-03 1.454004999999999913e-04
5.579400567099999898e+04 8.760742000000000182e-03 3.191930000000000049e-04
5.580288952399999835e+04 9.197266000000000816e-03 1.181251999999999986e-04
5.580869021700000303e+04 8.998047000000000337e-03 1.907993000000000080e-04
5.582893090300000040e+04 9.709960999999999592e-03 1.809437000000000003e-04
5.584072447899999679e+04 1.030761999999999998e-02 2.286698000000000040e-04
5.584179687500000000e+04 1.017968999999999992e-02 2.256620000000000088e-04
5.584980456899999990e+04 1.007665999999999944e-02 1.870134999999999875e-04
5.584980978000000323e+04 1.020019999999999954e-02 3.970498999999999947e-04
5.586280862199999683e+04 1.233983999999999949e-02 6.184647000000000148e-04
5.587673252399999910e+04 1.500292999999999939e-02 8.510713000000000045e-04
5.588960173400000349e+04 1.172411999999999933e-02 4.113734999999999874e-04
5.588960723400000279e+04 1.253026999999999960e-02 7.692042999999999971e-04
5.589863350699999864e+04 1.180566000000000081e-02 3.716031000000000065e-04
5.591256458299999940e+04 1.002196999999999984e-02 3.152779000000000193e-04
5.592342066099999647e+04 1.784130999999999911e-02 1.325833999999999910e-03
5.593351956000000064e+04 2.062353999999999923e-02 6.551568000000000018e-04
5.594141683999999805e+04 1.009863000000000080e-02 1.195118000000000032e-04
5.595230503599999793e+04 2.016259999999999927e-02 1.171451999999999910e-03
5.596149970900000335e+04 9.458008000000000387e-03 1.419590999999999941e-04
5.596849120399999811e+04 9.015136999999999456e-03 1.265727000000000020e-04
5.597628981400000339e+04 9.196288999999999852e-03 1.059952999999999980e-04
5.598743426100000215e+04 9.110840000000000258e-03 1.234928000000000046e-04
5.600339525500000309e+04 9.070800999999999864e-03 1.196918999999999983e-04
5.601040723499999876e+04 9.089843999999999702e-03 1.600189000000000071e-04
5.601807864600000175e+04 1.003222999999999962e-02 2.321175999999999882e-04
5.603025763700000243e+04 1.251073999999999936e-02 5.441734999999999628e-04
5.603719797500000277e+04 1.418261999999999995e-02 4.992328000000000087e-04
5.605020306600000185e+04 1.615282999999999997e-02 5.597425999999999964e-04
5.606321272799999861e+04 1.954882999999999968e-02 4.296305000000000263e-04
5.606323315900000307e+04 1.965087999999999904e-02 1.303315999999999893e-03
