26.6939067840576 54850
18.7446594238281 54855
22.1873779296875 54861
25.4191951751709 54866
19.9077529907227 54871
17.5366096496582 54876
15.6737899780273 54882
15.0576572418213 54905
8.79623699188232 54911
12.447361946106 54923
14.6028423309326 54928
13.7550401687622 54933
13.5434865951538 54938
9.5545654296875 54944
5.16633939743042 54953
10.8147659301758 54958
18.3625640869141 54962
15.1160449981689 54972
15.1486835479736 54976
12.1499824523926 54979
16.5100288391113 54985
12.2711515426636 55033
31.3494739532471 55036
27.2625923156738 55048
27.9809589385986 55053
22.3433818817139 55057
28.8014125823975 55061
25.8545894622803 55067
28.6011486053467 55072
12.4760971069336 55072
17.7503795623779 55077
29.105073928833 55083
30.0291442871094 55088
32.6021003723145 55092
25.8459568023682 55095
20.7809371948242 55099
22.0748195648193 55105
24.6645736694336 55109
17.1789073944092 55119
15.9613275527954 55130
18.6255569458008 55135
20.726261138916 55150
17.13352394104 55163
16.5429840087891 55169
7.48768377304077 55169
21.6781692504883 55174
13.8232679367065 55180
14.3323650360107 55184
22.1419525146484 55188
11.3363971710205 55193
11.7044134140015 55202
18.7697639465332 55206
12.5535554885864 55210
13.5212459564209 55216
17.9934616088867 55220
20.741870880127 55224
16.6937808990479 55230
22.6020851135254 55234
18.5195217132568 55240
17.4999084472656 55245
14.9090003967285 55249
20.6312103271484 55254
19.2719898223877 55259
28.3942108154297 55268
25.1617870330811 55290
20.1728363037109 55294
20.9204864501953 55303
16.5460529327393 55315
8.56471729278564 55320
30.131814956665 55325
23.1962242126465 55331
13.8052597045898 55334
13.2929563522339 55360
16.9610118865967 55369
10.4185132980347 55378
13.8499698638916 55384
13.1419363021851 55389
12.6915655136108 55395
16.5088634490967 55403
13.0892782211304 55409
12.8654832839966 55414
10.7921018600464 55422
11.5350914001465 55427
11.4125900268555 55434
8.60711193084717 55442
11.2084827423096 55442
11.9467420578003 55451
14.7944011688232 55468
14.2760829925537 55476
12.1923933029175 55485
8.20767307281494 55485
15.3572654724121 55493
6.83268976211548 55518
6.40034198760986 55526
4.94164562225342 55529
9.3179407119751 55531
6.75060319900513 55532
7.34956789016724 55539
7.49956893920898 55547
6.80000257492065 55550
4.98241472244263 55551
27.7309741973877 55556
17.2639808654785 55569
24.3159866333008 55580
18.6255168914795 55589
21.586519241333 55595
23.7701015472412 55603
22.7889060974121 55612
20.6635036468506 55619
13.9537630081177 55636
7.28929328918457 55645
10.9730062484741 55653
12.6241273880005 55662
16.9477138519287 55669
14.8696374893188 55677
15.9094104766846 55688
15.7907285690308 55695
12.8058977127075 55709
15.2685403823853 55719
13.9883613586426 55730
13.822117805481 55738
12.0224132537842 55747
18.042516708374 55754
15.4787750244141 55773
26.5243320465088 55782
12.5493230819702 55794
33.2196044921875 55802
24.2323780059814 55808
25.2839889526367 55828
23.1469631195068 55840
26.1183910369873 55841
30.1753883361816 55849
21.0452213287354 55849
14.3149909973145 55862
15.1153707504272 55876
20.9783248901367 55889
13.0270624160767 55889
17.9337310791016 55898
20.9230861663818 55912
13.9713563919067 55923
20.8061561584473 55933
56.8424758911133 55941
19.0549736022949 55952
26.5029125213623 55961
39.7011260986328 55968
31.8922252655029 55976
35.1705474853516 55987
72.5256195068359 56003
51.8137359619141 56010
18.6465892791748 56018
15.4903478622437 56030
25.0826244354248 56037
21.2999610900879 56050
60.184513092041 56063
12.4310903549194 56063
40.6717414855957 56076
61.829517364502 56086
76.5633163452148 56101
68.1774063110352 56111
29.2632389068604 56111
52.7133674621582 56128
43.5933151245117 56128
44.7598915100098 56140
40.8954162597656 56154
33.2024879455566 56154
15.445463180542 56154
51.3136444091797 56173
105.210838317871 56184
61.2811508178711 56247
79.4935760498047 56259
14.3741102218628 56293
14.0686559677124 56309
22.0200290679932 56310
11.6590700149536 56310
84.2351684570312 56330
177.256881713867 56352
54.6030578613281 56366
106.626586914062 56378
234.075408935547 56390
329.306365966797 56405
235.716766357422 56420
68.2516937255859 56420
278.379547119141 56443
55.5378875732422 56468
52.38525390625 56483
37.7923011779785 56492
48.4836006164551 56499
25.4297485351562 56499
54.3878364562988 56508
33.0210189819336 56517
42.1914672851562 56527
64.8294143676758 56536
32.9783973693848 56560
61.4935264587402 56571
34.7657051086426 56600
22.7238655090332 56627
58.6697235107422 56633
90.1230239868164 56663
98.9033126831055 56679
68.370475769043 56700
50.8269119262695 56716
29.3356342315674 56741
33.1585960388184 56753
15.5788736343384 56753
25.250467300415 56753
33.5263824462891 56769
31.8474655151367 56782
37.5740432739258 56812
28.9911708831787 56827
27.2819213867188 56851
15.9067239761353 56852
14.1700210571289 56856
16.8058853149414 56863
9.02549266815186 56864
19.9302349090576 56864
24.0114765167236 56865
9.23826313018799 56866
11.1074228286743 56867
14.5078163146973 56868
8.90735626220703 56868
5.89365243911743 56868
8.66355800628662 56869
8.38508319854736 56869
6.11101388931274 56869
209.042739868164 56881
43.6811790466309 56898
59.3023529052734 56908
30.8377666473389 56917
43.2736549377441 56927
29.7151012420654 56935
24.4874095916748 56954
17.288106918335 56969
36.5764770507812 56979
23.0536804199219 56988
25.2084102630615 56997
26.1370906829834 57011
25.1564598083496 57029
33.5844230651855 57040
38.5048446655273 57057
25.2372570037842 57070
91.9342498779297 57102
74.5565948486328 57122
135.415786743164 57139
177.191268920898 57155
32.9166030883789 57155
31.8726272583008 57169
39.0808601379395 57192
23.3709697723389 57192
31.8434104919434 57210
34.9788093566895 57227
38.3923683166504 57248
31.8371295928955 57264
14.0104837417603 57276
25.0683403015137 57289
61.8215942382812 57307
27.6706848144531 57319
14.308162689209 57358
34.3827095031738 57367
26.8772087097168 57389
28.8395938873291 57403
25.2587127685547 57411
22.3358726501465 57433
28.929313659668 57458
25.9007167816162 57472
39.1468696594238 57486
29.9350967407227 57495
51.2099151611328 57505
45.0019035339355 57505
35.1959800720215 57514
31.9925708770752 57524
50.5566177368164 57535
80.3461990356445 57599
42.1188697814941 57608
29.2873878479004 57621
16.9259052276611 57629
39.6466751098633 57637
36.4202270507812 57660
33.9604454040527 57671
38.5352363586426 57691
24.8791465759277 57705
14.5750217437744 57705
10.3239574432373 57705
40.7328414916992 57718
91.1297607421875 57729
36.5590057373047 57743
49.1655769348145 57750
27.8673763275146 57765
26.0474395751953 57775
14.5326223373413 57800
37.0282745361328 57801
25.9801502227783 57819
29.2993030548096 57835
22.6843547821045 57850
16.5923671722412 57864
11.473687171936 57869
12.3354244232178 57877
13.182107925415 57878
44.8607902526855 57891
17.4220390319824 57898
12.7881174087524 57926
19.9438228607178 57933
12.0947065353394 57936
24.3885688781738 57937
15.2567882537842 57938
9.47595310211182 57939
13.6725606918335 57942
22.9412879943848 57943
37.0991172790527 57944
22.9366130828857 57945
48.235725402832 57956
34.2303886413574 57970
138.860443115234 57982
26.4021663665771 57982
22.2609252929688 57994
11.8460092544556 57995
8.72273921966553 57996
9.23495578765869 57997
10.0543899536133 57998
29.9105567932129 57999
22.9722137451172 58000
11.937310218811 58002
16.5673313140869 58003
17.5833606719971 58005
14.0499143600464 58009
32.0149879455566 58010
17.2351589202881 58016
22.1081848144531 58017
24.5062389373779 58022
14.6128664016724 58024
9.29617881774902 58030
20.9189109802246 58032
12.2831754684448 58033
13.3573789596558 58040
11.143120765686 58041
18.3312320709229 58044
17.2363090515137 58045
21.6591682434082 58047
11.6614427566528 58054
14.0739650726318 58055
14.8815498352051 58062
24.6105899810791 58068
29.657585144043 58084
43.7863616943359 58091
14.6610116958618 58105
28.1145763397217 58120
23.9917678833008 58136
27.7451915740967 58169
25.6166229248047 58217
15.7231683731079 58250
12.2238750457764 58251
7.52680969238281 58252
